-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/02/2022 through 04/01/2022 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS                    MERRA-2 Earth Skin Temperature (C) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN     CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
ALLSKY_SFC_UVA        CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB        CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,WS50M,WD50M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB
51.25,12.25,2022,1,19,0.57,-0.87,-0.15,0.08,8.38,233.2,0.85,1.14,289.97,-999.0,-999.0
51.25,12.75,2022,1,19,0.49,-0.88,-0.19,0.09,8.16,232.81,0.85,1.14,289.97,-999.0,-999.0
51.25,13.25,2022,1,19,0.38,-0.85,-0.24,0.09,7.81,232.32,0.85,1.14,289.97,-999.0,-999.0
51.25,13.75,2022,1,19,0.61,-0.64,-0.02,0.42,7.56,232.25,0.85,1.14,289.97,-999.0,-999.0
51.25,14.25,2022,1,19,0.34,-0.77,-0.22,0.09,7.56,229.8,1.13,-999.0,269.09,-999.0,-999.0
51.25,14.75,2022,1,19,0.09,-0.91,-0.41,-0.18,7.74,229.21,1.13,-999.0,269.09,-999.0,-999.0
51.25,15.25,2022,1,19,-0.12,-1.1,-0.61,-0.42,7.97,231.14,1.13,-999.0,269.09,-999.0,-999.0
51.75,5.75,2022,1,19,1.98,1.38,1.68,1.41,7.34,239.94,0.39,-999.0,286.36,-999.0,-999.0
51.75,6.25,2022,1,19,2.32,1.51,1.91,1.79,7.6,237.47,0.29,-999.0,290.08,-999.0,-999.0
51.75,6.75,2022,1,19,2.35,1.45,1.9,1.87,7.83,234.72,0.29,-999.0,290.08,-999.0,-999.0
51.75,7.25,2022,1,19,2.21,1.27,1.74,1.74,8.07,233.32,0.29,-999.0,290.08,-999.0,-999.0
51.75,7.75,2022,1,19,1.96,0.97,1.46,1.47,8.19,231.49,0.29,-999.0,290.08,-999.0,-999.0
51.75,8.25,2022,1,19,1.69,0.62,1.15,1.18,8.21,229.59,0.22,-999.0,294.78,-999.0,-999.0
51.75,8.75,2022,1,19,1.51,0.35,0.93,1.05,8.36,230.09,0.22,-999.0,294.78,-999.0,-999.0
51.75,9.25,2022,1,19,1.41,0.23,0.82,1.0,8.39,230.99,0.22,-999.0,294.78,-999.0,-999.0
51.75,9.75,2022,1,19,1.45,0.19,0.82,1.1,8.28,232.4,0.22,-999.0,294.78,-999.0,-999.0
51.75,10.25,2022,1,19,1.31,0.06,0.68,0.99,8.2,235.06,0.78,1.19,281.0,-999.0,-999.0
51.75,10.75,2022,1,19,1.05,-0.14,0.46,0.71,8.22,238.83,0.78,1.19,281.0,-999.0,-999.0
51.75,11.25,2022,1,19,1.15,-0.2,0.48,0.68,8.29,242.66,0.78,1.19,281.0,-999.0,-999.0
51.75,11.75,2022,1,19,1.42,-0.05,0.68,0.95,8.14,240.91,0.78,1.19,281.0,-999.0,-999.0
51.75,12.25,2022,1,19,1.43,-0.0,0.71,1.0,8.1,239.51,0.85,1.14,289.97,-999.0,-999.0
51.75,12.75,2022,1,19,1.36,0.03,0.7,0.99,8.08,238.75,0.85,1.14,289.97,-999.0,-999.0
51.75,13.25,2022,1,19,1.34,0.1,0.72,1.04,7.97,238.42,0.85,1.14,289.97,-999.0,-999.0
51.75,13.75,2022,1,19,1.44,0.26,0.85,1.24,7.73,237.84,0.85,1.14,289.97,-999.0,-999.0
51.75,14.25,2022,1,19,1.12,0.04,0.58,0.87,7.74,235.89,1.13,-999.0,269.09,-999.0,-999.0
51.75,14.75,2022,1,19,0.83,-0.18,0.32,0.56,7.87,235.29,1.13,-999.0,269.09,-999.0,-999.0
51.75,15.25,2022,1,19,0.67,-0.32,0.17,0.4,7.96,236.24,1.13,-999.0,269.09,-999.0,-999.0
52.25,5.75,2022,1,19,2.93,2.28,2.6,2.57,7.61,244.41,0.38,-999.0,294.96,-999.0,-999.0
52.25,6.25,2022,1,19,3.07,2.27,2.67,2.72,7.8,241.53,0.29,-999.0,288.35,-999.0,-999.0
52.25,6.75,2022,1,19,3.12,2.17,2.65,2.76,8.03,239.51,0.29,-999.0,288.35,-999.0,-999.0
52.25,7.25,2022,1,19,3.09,2.01,2.55,2.72,8.24,238.38,0.29,-999.0,288.35,-999.0,-999.0
52.25,7.75,2022,1,19,2.99,1.83,2.41,2.62,8.33,236.83,0.29,-999.0,288.35,-999.0,-999.0
52.25,8.25,2022,1,19,2.85,1.62,2.24,2.49,8.36,235.23,0.32,-999.0,294.59,-999.0,-999.0
52.25,8.75,2022,1,19,2.7,1.39,2.05,2.37,8.57,235.66,0.32,-999.0,294.59,-999.0,-999.0
52.25,9.25,2022,1,19,2.44,1.13,1.78,2.1,8.82,237.11,0.32,-999.0,294.59,-999.0,-999.0
52.25,9.75,2022,1,19,2.4,0.99,1.69,2.08,8.89,238.88,0.32,-999.0,294.59,-999.0,-999.0
52.25,10.25,2022,1,19,2.37,0.88,1.63,2.07,8.89,241.19,0.38,-999.0,293.0,-999.0,-999.0
52.25,10.75,2022,1,19,2.28,0.77,1.53,1.97,8.83,243.73,0.38,-999.0,293.0,-999.0,-999.0
52.25,11.25,2022,1,19,2.21,0.73,1.48,1.83,8.65,245.66,0.38,-999.0,293.0,-999.0,-999.0
52.25,11.75,2022,1,19,2.27,0.8,1.54,1.88,8.35,244.68,0.38,-999.0,293.0,-999.0,-999.0
52.25,12.25,2022,1,19,2.13,0.81,1.47,1.75,8.24,243.33,0.48,-999.0,296.8,-999.0,-999.0
52.25,12.75,2022,1,19,1.93,0.79,1.36,1.59,8.22,242.17,0.48,-999.0,296.8,-999.0,-999.0
52.25,13.25,2022,1,19,1.78,0.78,1.28,1.48,8.19,241.27,0.48,-999.0,296.8,-999.0,-999.0
52.25,13.75,2022,1,19,1.7,0.79,1.24,1.46,8.02,240.22,0.48,-999.0,296.8,-999.0,-999.0
52.25,14.25,2022,1,19,1.4,0.56,0.98,1.16,7.89,238.79,0.93,-999.0,279.09,-999.0,-999.0
52.25,14.75,2022,1,19,1.08,0.29,0.68,0.83,7.88,238.12,0.93,-999.0,279.09,-999.0,-999.0
52.25,15.25,2022,1,19,0.84,0.08,0.46,0.59,7.92,238.27,0.93,-999.0,279.09,-999.0,-999.0
52.75,5.75,2022,1,19,4.0,3.08,3.54,3.64,8.8,252.42,0.38,-999.0,294.96,-999.0,-999.0
52.75,6.25,2022,1,19,3.62,2.75,3.19,3.3,8.63,248.5,0.29,-999.0,288.35,-999.0,-999.0
52.75,6.75,2022,1,19,3.65,2.69,3.17,3.31,8.71,246.3,0.29,-999.0,288.35,-999.0,-999.0
52.75,7.25,2022,1,19,3.7,2.59,3.15,3.36,8.79,244.61,0.29,-999.0,288.35,-999.0,-999.0
52.75,7.75,2022,1,19,3.67,2.5,3.09,3.36,8.79,242.17,0.29,-999.0,288.35,-999.0,-999.0
52.75,8.25,2022,1,19,3.58,2.39,2.98,3.29,8.75,239.6,0.32,-999.0,294.59,-999.0,-999.0
52.75,8.75,2022,1,19,3.46,2.21,2.83,3.18,8.91,239.38,0.32,-999.0,294.59,-999.0,-999.0
52.75,9.25,2022,1,19,3.3,2.0,2.65,3.03,9.12,240.5,0.32,-999.0,294.59,-999.0,-999.0
52.75,9.75,2022,1,19,3.16,1.76,2.46,2.9,9.23,242.11,0.32,-999.0,294.59,-999.0,-999.0
52.75,10.25,2022,1,19,3.07,1.59,2.33,2.83,9.25,243.85,0.38,-999.0,293.0,-999.0,-999.0
52.75,10.75,2022,1,19,3.01,1.49,2.25,2.76,9.16,245.46,0.38,-999.0,293.0,-999.0,-999.0
52.75,11.25,2022,1,19,2.87,1.43,2.15,2.58,8.95,246.78,0.38,-999.0,293.0,-999.0,-999.0
52.75,11.75,2022,1,19,2.81,1.46,2.14,2.51,8.75,245.91,0.38,-999.0,293.0,-999.0,-999.0
52.75,12.25,2022,1,19,2.64,1.44,2.04,2.33,8.68,244.96,0.48,-999.0,296.8,-999.0,-999.0
52.75,12.75,2022,1,19,2.43,1.39,1.91,2.12,8.66,243.93,0.48,-999.0,296.8,-999.0,-999.0
52.75,13.25,2022,1,19,2.2,1.32,1.76,1.92,8.64,242.79,0.48,-999.0,296.8,-999.0,-999.0
52.75,13.75,2022,1,19,2.03,1.25,1.64,1.77,8.55,241.47,0.48,-999.0,296.8,-999.0,-999.0
52.75,14.25,2022,1,19,1.78,1.07,1.42,1.52,8.36,239.89,0.93,-999.0,279.09,-999.0,-999.0
52.75,14.75,2022,1,19,1.47,0.84,1.16,1.22,8.18,239.11,0.93,-999.0,279.09,-999.0,-999.0
52.75,15.25,2022,1,19,1.19,0.6,0.89,0.94,8.08,239.44,0.93,-999.0,279.09,-999.0,-999.0
53.25,5.75,2022,1,19,5.15,3.74,4.44,4.88,11.15,260.25,0.43,-999.0,309.55,-999.0,-999.0
53.25,6.25,2022,1,19,4.56,3.29,3.92,4.35,10.79,256.38,0.26,-999.0,302.18,-999.0,-999.0
53.25,6.75,2022,1,19,4.33,3.1,3.71,4.08,10.58,253.72,0.26,-999.0,302.18,-999.0,-999.0
53.25,7.25,2022,1,19,4.15,2.93,3.54,3.86,10.34,251.52,0.26,-999.0,302.18,-999.0,-999.0
53.25,7.75,2022,1,19,4.0,2.82,3.41,3.72,9.94,248.44,0.26,-999.0,302.18,-999.0,-999.0
53.25,8.25,2022,1,19,3.88,2.77,3.32,3.65,9.46,244.82,0.2,-999.0,304.03,-999.0,-999.0
53.25,8.75,2022,1,19,3.81,2.72,3.26,3.55,9.19,242.75,0.2,-999.0,304.03,-999.0,-999.0
53.25,9.25,2022,1,19,3.66,2.52,3.09,3.41,9.35,242.85,0.2,-999.0,304.03,-999.0,-999.0
53.25,9.75,2022,1,19,3.5,2.29,2.89,3.25,9.47,243.51,0.2,-999.0,304.03,-999.0,-999.0
53.25,10.25,2022,1,19,3.38,2.1,2.74,3.13,9.53,244.25,0.26,-999.0,307.77,-999.0,-999.0
53.25,10.75,2022,1,19,3.31,1.97,2.64,3.06,9.53,244.77,0.26,-999.0,307.77,-999.0,-999.0
53.25,11.25,2022,1,19,3.23,1.83,2.53,2.98,9.42,244.97,0.26,-999.0,307.77,-999.0,-999.0
53.25,11.75,2022,1,19,3.0,1.76,2.39,2.73,9.34,244.87,0.26,-999.0,307.77,-999.0,-999.0
53.25,12.25,2022,1,19,2.81,1.69,2.25,2.52,9.35,244.69,0.47,-999.0,305.27,-999.0,-999.0
53.25,12.75,2022,1,19,2.63,1.61,2.12,2.34,9.38,244.26,0.47,-999.0,305.27,-999.0,-999.0
53.25,13.25,2022,1,19,2.48,1.55,2.01,2.19,9.39,243.56,0.47,-999.0,305.27,-999.0,-999.0
53.25,13.75,2022,1,19,2.38,1.53,1.95,2.1,9.3,242.78,0.47,-999.0,305.27,-999.0,-999.0
53.25,14.25,2022,1,19,2.24,1.48,1.86,1.95,9.05,241.13,0.58,-999.0,295.09,-999.0,-999.0
53.25,14.75,2022,1,19,1.96,1.31,1.64,1.69,8.76,239.8,0.58,-999.0,295.09,-999.0,-999.0
53.25,15.25,2022,1,19,1.6,1.06,1.33,1.34,8.59,239.71,0.58,-999.0,295.09,-999.0,-999.0
53.75,5.75,2022,1,19,6.37,4.33,5.35,6.6,13.44,266.43,0.43,-999.0,309.55,-999.0,-999.0
53.75,6.25,2022,1,19,5.89,4.01,4.95,6.11,13.21,263.41,0.26,-999.0,302.18,-999.0,-999.0
53.75,6.75,2022,1,19,5.44,3.72,4.58,5.63,12.95,260.58,0.26,-999.0,302.18,-999.0,-999.0
53.75,7.25,2022,1,19,5.02,3.43,4.22,5.21,12.66,257.94,0.26,-999.0,302.18,-999.0,-999.0
53.75,7.75,2022,1,19,4.65,3.21,3.93,4.85,12.11,254.31,0.26,-999.0,302.18,-999.0,-999.0
53.75,8.25,2022,1,19,4.35,3.06,3.7,4.5,11.29,250.05,0.2,-999.0,304.03,-999.0,-999.0
53.75,8.75,2022,1,19,4.08,2.91,3.5,3.98,10.47,247.12,0.2,-999.0,304.03,-999.0,-999.0
53.75,9.25,2022,1,19,3.73,2.65,3.19,3.49,10.03,245.72,0.2,-999.0,304.03,-999.0,-999.0
53.75,9.75,2022,1,19,3.46,2.41,2.93,3.18,9.86,245.22,0.2,-999.0,304.03,-999.0,-999.0
53.75,10.25,2022,1,19,3.3,2.25,2.78,3.06,9.91,245.31,0.26,-999.0,307.77,-999.0,-999.0
53.75,10.75,2022,1,19,3.25,2.16,2.71,3.07,10.09,245.58,0.26,-999.0,307.77,-999.0,-999.0
53.75,11.25,2022,1,19,3.24,2.05,2.65,3.09,10.25,245.5,0.26,-999.0,307.77,-999.0,-999.0
53.75,11.75,2022,1,19,3.1,1.97,2.54,2.91,10.32,245.12,0.26,-999.0,307.77,-999.0,-999.0
53.75,12.25,2022,1,19,2.93,1.85,2.39,2.69,10.29,245.09,0.47,-999.0,305.27,-999.0,-999.0
53.75,12.75,2022,1,19,2.81,1.76,2.28,2.53,10.24,245.18,0.47,-999.0,305.27,-999.0,-999.0
53.75,13.25,2022,1,19,2.75,1.72,2.23,2.47,10.21,245.22,0.47,-999.0,305.27,-999.0,-999.0
53.75,13.75,2022,1,19,2.73,1.74,2.24,2.46,10.2,245.12,0.47,-999.0,305.27,-999.0,-999.0
53.75,14.25,2022,1,19,2.66,1.74,2.2,2.37,10.12,243.72,0.58,-999.0,295.09,-999.0,-999.0
53.75,14.75,2022,1,19,2.45,1.66,2.05,2.2,9.84,241.61,0.58,-999.0,295.09,-999.0,-999.0
53.75,15.25,2022,1,19,2.11,1.43,1.77,1.9,9.62,240.56,0.58,-999.0,295.09,-999.0,-999.0
54.25,5.75,2022,1,19,7.08,4.57,5.83,7.66,14.9,270.52,0.43,-999.0,298.55,-999.0,-999.0
54.25,6.25,2022,1,19,6.87,4.42,5.65,7.37,14.89,268.09,0.21,-999.0,302.95,-999.0,-999.0
54.25,6.75,2022,1,19,6.53,4.23,5.38,6.97,14.79,265.52,0.21,-999.0,302.95,-999.0,-999.0
54.25,7.25,2022,1,19,6.1,3.95,5.03,6.51,14.62,262.92,0.21,-999.0,302.95,-999.0,-999.0
54.25,7.75,2022,1,19,5.61,3.67,4.64,5.92,14.11,258.95,0.21,-999.0,302.95,-999.0,-999.0
54.25,8.25,2022,1,19,5.05,3.4,4.23,5.18,13.21,254.22,0.22,-999.0,297.38,-999.0,-999.0
54.25,8.75,2022,1,19,4.42,3.06,3.74,4.33,12.13,251.38,0.22,-999.0,297.38,-999.0,-999.0
54.25,9.25,2022,1,19,3.84,2.69,3.27,3.63,11.23,249.12,0.22,-999.0,297.38,-999.0,-999.0
54.25,9.75,2022,1,19,3.49,2.45,2.97,3.33,10.89,247.78,0.22,-999.0,297.38,-999.0,-999.0
54.25,10.25,2022,1,19,3.36,2.35,2.85,3.38,11.05,247.2,0.21,-999.0,299.52,-999.0,-999.0
54.25,10.75,2022,1,19,3.38,2.34,2.86,3.54,11.5,247.13,0.21,-999.0,299.52,-999.0,-999.0
54.25,11.25,2022,1,19,3.39,2.3,2.85,3.48,11.98,247.16,0.21,-999.0,299.52,-999.0,-999.0
54.25,11.75,2022,1,19,3.38,2.26,2.82,3.4,12.01,246.86,0.21,-999.0,299.52,-999.0,-999.0
54.25,12.25,2022,1,19,3.28,2.19,2.74,3.24,11.82,246.89,0.32,-999.0,310.7,-999.0,-999.0
54.25,12.75,2022,1,19,3.18,2.12,2.65,3.1,11.53,246.96,0.32,-999.0,310.7,-999.0,-999.0
54.25,13.25,2022,1,19,3.13,2.1,2.62,3.05,11.31,247.05,0.32,-999.0,310.7,-999.0,-999.0
54.25,13.75,2022,1,19,3.16,2.14,2.65,3.16,11.41,247.5,0.32,-999.0,310.7,-999.0,-999.0
54.25,14.25,2022,1,19,3.16,2.18,2.67,3.21,11.57,246.98,0.4,-999.0,313.12,-999.0,-999.0
54.25,14.75,2022,1,19,3.09,2.19,2.64,3.25,11.49,245.42,0.4,-999.0,313.12,-999.0,-999.0
54.25,15.25,2022,1,19,2.95,2.12,2.54,3.19,11.36,244.04,0.4,-999.0,313.12,-999.0,-999.0
54.75,5.75,2022,1,19,7.16,4.38,5.77,7.82,15.83,272.85,0.43,-999.0,298.55,-999.0,-999.0
54.75,6.25,2022,1,19,7.12,4.31,5.72,7.69,15.96,270.88,0.21,-999.0,302.95,-999.0,-999.0
54.75,6.75,2022,1,19,6.99,4.2,5.59,7.39,15.99,268.7,0.21,-999.0,302.95,-999.0,-999.0
54.75,7.25,2022,1,19,6.71,3.98,5.34,6.86,15.91,266.38,0.21,-999.0,302.95,-999.0,-999.0
54.75,7.75,2022,1,19,6.21,3.76,4.99,6.04,15.37,262.21,0.21,-999.0,302.95,-999.0,-999.0
54.75,8.25,2022,1,19,5.53,3.55,4.54,5.09,14.37,256.98,0.22,-999.0,297.38,-999.0,-999.0
54.75,8.75,2022,1,19,4.82,3.28,4.05,4.42,13.2,253.88,0.22,-999.0,297.38,-999.0,-999.0
54.75,9.25,2022,1,19,4.24,2.98,3.61,3.95,12.37,251.55,0.22,-999.0,297.38,-999.0,-999.0
54.75,9.75,2022,1,19,3.89,2.75,3.32,3.79,12.17,250.16,0.22,-999.0,297.38,-999.0,-999.0
54.75,10.25,2022,1,19,3.77,2.64,3.2,3.89,12.44,249.49,0.21,-999.0,299.52,-999.0,-999.0
54.75,10.75,2022,1,19,3.76,2.6,3.18,4.01,12.91,249.27,0.21,-999.0,299.52,-999.0,-999.0
54.75,11.25,2022,1,19,3.62,2.47,3.05,3.73,13.23,249.22,0.21,-999.0,299.52,-999.0,-999.0
54.75,11.75,2022,1,19,3.51,2.39,2.95,3.55,13.1,249.12,0.21,-999.0,299.52,-999.0,-999.0
54.75,12.25,2022,1,19,3.54,2.44,2.99,3.68,13.0,249.38,0.32,-999.0,310.7,-999.0,-999.0
54.75,12.75,2022,1,19,3.56,2.51,3.03,3.82,12.84,249.34,0.32,-999.0,310.7,-999.0,-999.0
54.75,13.25,2022,1,19,3.55,2.54,3.04,3.89,12.68,249.14,0.32,-999.0,310.7,-999.0,-999.0
54.75,13.75,2022,1,19,3.55,2.56,3.06,3.99,12.72,249.69,0.32,-999.0,310.7,-999.0,-999.0
54.75,14.25,2022,1,19,3.56,2.59,3.08,4.08,12.82,250.04,0.4,-999.0,313.12,-999.0,-999.0
54.75,14.75,2022,1,19,3.6,2.63,3.11,4.18,12.9,249.77,0.4,-999.0,313.12,-999.0,-999.0
54.75,15.25,2022,1,19,3.63,2.67,3.15,4.25,12.95,249.02,0.4,-999.0,313.12,-999.0,-999.0
47.25,5.75,2022,1,20,0.2,-0.31,-0.06,-0.08,5.48,219.45,1.45,-999.0,280.43,-999.0,-999.0
47.25,6.25,2022,1,20,-0.76,-1.14,-0.95,-0.92,5.27,227.12,1.01,-999.0,282.63,-999.0,-999.0
47.25,6.75,2022,1,20,-1.4,-1.86,-1.63,-1.61,5.13,249.3,1.01,-999.0,282.63,-999.0,-999.0
47.25,7.25,2022,1,20,-1.34,-1.97,-1.66,-1.61,4.91,257.24,1.01,-999.0,282.63,-999.0,-999.0
47.25,7.75,2022,1,20,-1.43,-2.15,-1.79,-1.82,4.84,267.32,1.01,-999.0,282.63,-999.0,-999.0
47.25,8.25,2022,1,20,-2.08,-2.73,-2.41,-2.66,4.86,280.08,0.99,-999.0,273.42,-999.0,-999.0
47.25,8.75,2022,1,20,-3.27,-3.73,-3.5,-4.05,4.62,280.25,0.99,-999.0,273.42,-999.0,-999.0
47.25,9.25,2022,1,20,-4.05,-4.35,-4.2,-5.02,4.1,288.7,0.99,-999.0,273.42,-999.0,-999.0
47.25,9.75,2022,1,20,-5.93,-6.09,-6.01,-6.68,4.33,287.85,0.99,-999.0,273.42,-999.0,-999.0
47.25,10.25,2022,1,20,-7.49,-7.61,-7.55,-8.11,4.64,286.27,0.94,-999.0,265.59,-999.0,-999.0
47.25,10.75,2022,1,20,-8.11,-8.29,-8.2,-8.78,4.61,289.19,0.94,-999.0,265.59,-999.0,-999.0
47.25,11.25,2022,1,20,-7.93,-8.26,-8.1,-8.63,4.06,298.47,0.94,-999.0,265.59,-999.0,-999.0
47.25,11.75,2022,1,20,-7.77,-7.95,-7.86,-8.58,4.04,297.62,0.94,-999.0,265.59,-999.0,-999.0
47.25,12.25,2022,1,20,-7.83,-7.94,-7.89,-8.62,4.43,301.57,0.82,-999.0,263.0,-999.0,-999.0
47.25,12.75,2022,1,20,-7.89,-8.0,-7.94,-8.66,4.76,305.87,0.82,-999.0,263.0,-999.0,-999.0
47.25,13.25,2022,1,20,-7.77,-7.9,-7.83,-8.46,5.02,308.38,0.82,-999.0,263.0,-999.0,-999.0
47.25,13.75,2022,1,20,-7.35,-7.41,-7.38,-7.67,5.73,309.28,0.82,-999.0,263.0,-999.0,-999.0
47.25,14.25,2022,1,20,-5.7,-6.27,-5.98,-5.91,6.36,308.36,0.93,-999.0,264.51,-999.0,-999.0
47.25,14.75,2022,1,20,-4.06,-5.23,-4.65,-4.32,6.46,306.59,0.93,-999.0,264.51,-999.0,-999.0
47.25,15.25,2022,1,20,-2.34,-4.17,-3.25,-2.91,6.31,302.61,0.93,-999.0,264.51,-999.0,-999.0
47.75,5.75,2022,1,20,0.3,-0.12,0.09,0.12,5.64,277.61,1.45,-999.0,280.43,-999.0,-999.0
47.75,6.25,2022,1,20,-0.12,-0.47,-0.29,-0.3,5.11,270.06,1.01,-999.0,282.63,-999.0,-999.0
47.75,6.75,2022,1,20,-0.76,-1.13,-0.95,-0.96,4.98,283.21,1.01,-999.0,282.63,-999.0,-999.0
47.75,7.25,2022,1,20,-0.84,-1.34,-1.09,-1.14,5.32,289.91,1.01,-999.0,282.63,-999.0,-999.0
47.75,7.75,2022,1,20,-0.99,-1.54,-1.27,-1.29,5.51,289.39,1.01,-999.0,282.63,-999.0,-999.0
47.75,8.25,2022,1,20,-1.32,-1.84,-1.58,-1.57,5.68,284.31,0.99,-999.0,273.42,-999.0,-999.0
47.75,8.75,2022,1,20,-1.38,-2.1,-1.74,-1.79,6.73,280.78,0.99,-999.0,273.42,-999.0,-999.0
47.75,9.25,2022,1,20,-1.61,-2.31,-1.96,-2.14,6.55,274.71,0.99,-999.0,273.42,-999.0,-999.0
47.75,9.75,2022,1,20,-2.26,-2.8,-2.53,-2.71,6.86,270.62,0.99,-999.0,273.42,-999.0,-999.0
47.75,10.25,2022,1,20,-2.87,-3.35,-3.11,-3.21,7.32,268.94,0.94,-999.0,265.59,-999.0,-999.0
47.75,10.75,2022,1,20,-3.18,-3.76,-3.47,-3.47,7.43,269.59,0.94,-999.0,265.59,-999.0,-999.0
47.75,11.25,2022,1,20,-3.05,-3.87,-3.46,-3.35,6.53,271.94,0.94,-999.0,265.59,-999.0,-999.0
47.75,11.75,2022,1,20,-3.08,-3.72,-3.4,-3.53,6.3,274.76,0.94,-999.0,265.59,-999.0,-999.0
47.75,12.25,2022,1,20,-3.26,-3.82,-3.54,-3.79,6.75,277.02,0.82,-999.0,263.0,-999.0,-999.0
47.75,12.75,2022,1,20,-3.34,-3.87,-3.6,-3.91,7.1,279.94,0.82,-999.0,263.0,-999.0,-999.0
47.75,13.25,2022,1,20,-3.35,-3.84,-3.59,-3.87,7.15,283.46,0.82,-999.0,263.0,-999.0,-999.0
47.75,13.75,2022,1,20,-3.61,-3.94,-3.77,-3.91,7.23,286.31,0.82,-999.0,263.0,-999.0,-999.0
47.75,14.25,2022,1,20,-2.93,-3.72,-3.32,-3.16,8.13,288.24,0.93,-999.0,264.51,-999.0,-999.0
47.75,14.75,2022,1,20,-2.37,-3.39,-2.88,-2.56,8.5,289.52,0.93,-999.0,264.51,-999.0,-999.0
47.75,15.25,2022,1,20,-1.97,-3.21,-2.6,-2.13,8.73,291.0,0.93,-999.0,264.51,-999.0,-999.0
48.25,5.75,2022,1,20,0.07,-0.21,-0.07,-0.09,5.88,316.6,1.19,-999.0,276.7,-999.0,-999.0
48.25,6.25,2022,1,20,-0.11,-0.39,-0.25,-0.29,5.37,310.88,1.04,-999.0,278.8,-999.0,-999.0
48.25,6.75,2022,1,20,-0.58,-0.85,-0.71,-0.75,5.16,300.3,1.04,-999.0,278.8,-999.0,-999.0
48.25,7.25,2022,1,20,-0.49,-0.91,-0.7,-0.81,5.6,291.81,1.04,-999.0,278.8,-999.0,-999.0
48.25,7.75,2022,1,20,-0.77,-1.18,-0.97,-1.1,5.74,285.96,1.04,-999.0,278.8,-999.0,-999.0
48.25,8.25,2022,1,20,-1.43,-1.74,-1.58,-1.62,5.8,283.13,0.76,-999.0,275.87,-999.0,-999.0
48.25,8.75,2022,1,20,-1.54,-2.15,-1.85,-1.79,7.23,283.53,0.76,-999.0,275.87,-999.0,-999.0
48.25,9.25,2022,1,20,-1.25,-2.01,-1.63,-1.61,7.77,280.71,0.76,-999.0,275.87,-999.0,-999.0
48.25,9.75,2022,1,20,-1.27,-2.04,-1.66,-1.63,8.45,277.39,0.76,-999.0,275.87,-999.0,-999.0
48.25,10.25,2022,1,20,-1.2,-2.08,-1.64,-1.55,9.15,274.72,0.98,-999.0,277.47,-999.0,-999.0
48.25,10.75,2022,1,20,-0.98,-2.03,-1.51,-1.32,9.58,273.17,0.98,-999.0,277.47,-999.0,-999.0
48.25,11.25,2022,1,20,-0.84,-1.9,-1.37,-1.15,9.29,272.59,0.98,-999.0,277.47,-999.0,-999.0
48.25,11.75,2022,1,20,-0.85,-1.87,-1.36,-1.17,9.39,273.14,0.98,-999.0,277.47,-999.0,-999.0
48.25,12.25,2022,1,20,-0.81,-1.82,-1.32,-1.17,9.66,274.12,1.02,-999.0,282.25,-999.0,-999.0
48.25,12.75,2022,1,20,-0.71,-1.75,-1.23,-1.09,9.98,275.09,1.02,-999.0,282.25,-999.0,-999.0
48.25,13.25,2022,1,20,-0.73,-1.75,-1.24,-1.08,10.12,275.7,1.02,-999.0,282.25,-999.0,-999.0
48.25,13.75,2022,1,20,-1.23,-2.05,-1.64,-1.49,9.72,275.75,1.02,-999.0,282.25,-999.0,-999.0
48.25,14.25,2022,1,20,-1.32,-2.37,-1.85,-1.6,9.97,276.6,1.06,-999.0,273.96,-999.0,-999.0
48.25,14.75,2022,1,20,-1.31,-2.43,-1.87,-1.57,10.21,277.32,1.06,-999.0,273.96,-999.0,-999.0
48.25,15.25,2022,1,20,-1.08,-2.51,-1.79,-1.36,10.6,279.28,1.06,-999.0,273.96,-999.0,-999.0
48.75,5.75,2022,1,20,0.08,-0.19,-0.06,-0.19,6.23,313.05,1.19,-999.0,276.7,-999.0,-999.0
48.75,6.25,2022,1,20,0.05,-0.25,-0.1,-0.23,6.12,306.62,1.04,-999.0,278.8,-999.0,-999.0
